output_type,prompt_id,prompt_idx,seed,fidelity_score,above_threshold,image_path
bar_chart,bc_07,7,801,0.25,0,experiment\images\bar_chart\bc_07\seed_0801.png
bar_chart,bc_07,7,802,0.25,0,experiment\images\bar_chart\bc_07\seed_0802.png
bar_chart,bc_07,7,803,0.25,0,experiment\images\bar_chart\bc_07\seed_0803.png
bar_chart,bc_07,7,804,0.35,0,experiment\images\bar_chart\bc_07\seed_0804.png
bar_chart,bc_07,7,805,0.45,0,experiment\images\bar_chart\bc_07\seed_0805.png
bar_chart,bc_07,7,806,0.45,0,experiment\images\bar_chart\bc_07\seed_0806.png
bar_chart,bc_07,7,807,0.15,0,experiment\images\bar_chart\bc_07\seed_0807.png
bar_chart,bc_07,7,808,0.25,0,experiment\images\bar_chart\bc_07\seed_0808.png
bar_chart,bc_07,7,809,0.25,0,experiment\images\bar_chart\bc_07\seed_0809.png
bar_chart,bc_07,7,810,0.25,0,experiment\images\bar_chart\bc_07\seed_0810.png
bar_chart,bc_07,7,811,0.25,0,experiment\images\bar_chart\bc_07\seed_0811.png
bar_chart,bc_07,7,812,0.45,0,experiment\images\bar_chart\bc_07\seed_0812.png
bar_chart,bc_07,7,813,0.25,0,experiment\images\bar_chart\bc_07\seed_0813.png
bar_chart,bc_07,7,814,0.25,0,experiment\images\bar_chart\bc_07\seed_0814.png
bar_chart,bc_07,7,815,0.8,1,experiment\images\bar_chart\bc_07\seed_0815.png
bar_chart,bc_07,7,816,0.25,0,experiment\images\bar_chart\bc_07\seed_0816.png
bar_chart,bc_07,7,817,0.25,0,experiment\images\bar_chart\bc_07\seed_0817.png
bar_chart,bc_07,7,818,0.25,0,experiment\images\bar_chart\bc_07\seed_0818.png
bar_chart,bc_07,7,819,0.25,0,experiment\images\bar_chart\bc_07\seed_0819.png
bar_chart,bc_07,7,820,0.25,0,experiment\images\bar_chart\bc_07\seed_0820.png
bar_chart,bc_07,7,821,0.25,0,experiment\images\bar_chart\bc_07\seed_0821.png
bar_chart,bc_07,7,822,0.15,0,experiment\images\bar_chart\bc_07\seed_0822.png
bar_chart,bc_07,7,823,0.35,0,experiment\images\bar_chart\bc_07\seed_0823.png
bar_chart,bc_07,7,824,0.25,0,experiment\images\bar_chart\bc_07\seed_0824.png
bar_chart,bc_07,7,825,0.25,0,experiment\images\bar_chart\bc_07\seed_0825.png
bar_chart,bc_07,7,826,0.25,0,experiment\images\bar_chart\bc_07\seed_0826.png
bar_chart,bc_07,7,827,0.15,0,experiment\images\bar_chart\bc_07\seed_0827.png
bar_chart,bc_07,7,828,0.25,0,experiment\images\bar_chart\bc_07\seed_0828.png
bar_chart,bc_07,7,829,0.25,0,experiment\images\bar_chart\bc_07\seed_0829.png
bar_chart,bc_07,7,830,0.25,0,experiment\images\bar_chart\bc_07\seed_0830.png
bar_chart,bc_07,7,831,0.25,0,experiment\images\bar_chart\bc_07\seed_0831.png
bar_chart,bc_07,7,832,0.25,0,experiment\images\bar_chart\bc_07\seed_0832.png
bar_chart,bc_07,7,833,0.25,0,experiment\images\bar_chart\bc_07\seed_0833.png
bar_chart,bc_07,7,834,0.35,0,experiment\images\bar_chart\bc_07\seed_0834.png
bar_chart,bc_07,7,835,0.25,0,experiment\images\bar_chart\bc_07\seed_0835.png
bar_chart,bc_07,7,836,0.8,1,experiment\images\bar_chart\bc_07\seed_0836.png
bar_chart,bc_07,7,837,0.15,0,experiment\images\bar_chart\bc_07\seed_0837.png
bar_chart,bc_07,7,838,0.35,0,experiment\images\bar_chart\bc_07\seed_0838.png
bar_chart,bc_07,7,839,0.25,0,experiment\images\bar_chart\bc_07\seed_0839.png
bar_chart,bc_07,7,840,0.25,0,experiment\images\bar_chart\bc_07\seed_0840.png
bar_chart,bc_07,7,841,0.25,0,experiment\images\bar_chart\bc_07\seed_0841.png
bar_chart,bc_07,7,842,0.25,0,experiment\images\bar_chart\bc_07\seed_0842.png
bar_chart,bc_07,7,843,0.25,0,experiment\images\bar_chart\bc_07\seed_0843.png
bar_chart,bc_07,7,844,0.25,0,experiment\images\bar_chart\bc_07\seed_0844.png
bar_chart,bc_07,7,845,0.25,0,experiment\images\bar_chart\bc_07\seed_0845.png
bar_chart,bc_07,7,846,0.45,0,experiment\images\bar_chart\bc_07\seed_0846.png
bar_chart,bc_07,7,847,0.25,0,experiment\images\bar_chart\bc_07\seed_0847.png
bar_chart,bc_07,7,848,0.35,0,experiment\images\bar_chart\bc_07\seed_0848.png
bar_chart,bc_07,7,849,0.25,0,experiment\images\bar_chart\bc_07\seed_0849.png
bar_chart,bc_07,7,850,0.25,0,experiment\images\bar_chart\bc_07\seed_0850.png
bar_chart,bc_07,7,851,0.25,0,experiment\images\bar_chart\bc_07\seed_0851.png
bar_chart,bc_07,7,852,0.25,0,experiment\images\bar_chart\bc_07\seed_0852.png
bar_chart,bc_07,7,853,0.25,0,experiment\images\bar_chart\bc_07\seed_0853.png
bar_chart,bc_07,7,854,0.25,0,experiment\images\bar_chart\bc_07\seed_0854.png
bar_chart,bc_07,7,855,0.25,0,experiment\images\bar_chart\bc_07\seed_0855.png
bar_chart,bc_07,7,856,0.25,0,experiment\images\bar_chart\bc_07\seed_0856.png
bar_chart,bc_07,7,857,0.25,0,experiment\images\bar_chart\bc_07\seed_0857.png
bar_chart,bc_07,7,858,0.25,0,experiment\images\bar_chart\bc_07\seed_0858.png
bar_chart,bc_07,7,859,0.25,0,experiment\images\bar_chart\bc_07\seed_0859.png
bar_chart,bc_07,7,860,0.35,0,experiment\images\bar_chart\bc_07\seed_0860.png
bar_chart,bc_07,7,861,0.25,0,experiment\images\bar_chart\bc_07\seed_0861.png
bar_chart,bc_07,7,862,0.25,0,experiment\images\bar_chart\bc_07\seed_0862.png
bar_chart,bc_07,7,863,0.45,0,experiment\images\bar_chart\bc_07\seed_0863.png
bar_chart,bc_07,7,864,0.25,0,experiment\images\bar_chart\bc_07\seed_0864.png
bar_chart,bc_07,7,865,0.25,0,experiment\images\bar_chart\bc_07\seed_0865.png
bar_chart,bc_07,7,866,0.25,0,experiment\images\bar_chart\bc_07\seed_0866.png
bar_chart,bc_07,7,867,0.25,0,experiment\images\bar_chart\bc_07\seed_0867.png
bar_chart,bc_07,7,868,0.25,0,experiment\images\bar_chart\bc_07\seed_0868.png
bar_chart,bc_07,7,869,0.9,1,experiment\images\bar_chart\bc_07\seed_0869.png
bar_chart,bc_07,7,870,0.25,0,experiment\images\bar_chart\bc_07\seed_0870.png
bar_chart,bc_07,7,871,0.25,0,experiment\images\bar_chart\bc_07\seed_0871.png
bar_chart,bc_07,7,872,0.25,0,experiment\images\bar_chart\bc_07\seed_0872.png
bar_chart,bc_07,7,873,0.25,0,experiment\images\bar_chart\bc_07\seed_0873.png
bar_chart,bc_07,7,874,0.25,0,experiment\images\bar_chart\bc_07\seed_0874.png
bar_chart,bc_07,7,875,0.25,0,experiment\images\bar_chart\bc_07\seed_0875.png
bar_chart,bc_07,7,876,0.25,0,experiment\images\bar_chart\bc_07\seed_0876.png
bar_chart,bc_07,7,877,0.25,0,experiment\images\bar_chart\bc_07\seed_0877.png
bar_chart,bc_07,7,878,0.25,0,experiment\images\bar_chart\bc_07\seed_0878.png
bar_chart,bc_07,7,879,0.35,0,experiment\images\bar_chart\bc_07\seed_0879.png
bar_chart,bc_07,7,880,0.25,0,experiment\images\bar_chart\bc_07\seed_0880.png
bar_chart,bc_07,7,881,0.25,0,experiment\images\bar_chart\bc_07\seed_0881.png
bar_chart,bc_07,7,882,0.25,0,experiment\images\bar_chart\bc_07\seed_0882.png
bar_chart,bc_07,7,883,0.25,0,experiment\images\bar_chart\bc_07\seed_0883.png
bar_chart,bc_07,7,884,0.7,1,experiment\images\bar_chart\bc_07\seed_0884.png
bar_chart,bc_07,7,885,0.25,0,experiment\images\bar_chart\bc_07\seed_0885.png
bar_chart,bc_07,7,886,0.7,1,experiment\images\bar_chart\bc_07\seed_0886.png
bar_chart,bc_07,7,887,0.25,0,experiment\images\bar_chart\bc_07\seed_0887.png
bar_chart,bc_07,7,888,0.25,0,experiment\images\bar_chart\bc_07\seed_0888.png
bar_chart,bc_07,7,889,0.25,0,experiment\images\bar_chart\bc_07\seed_0889.png
bar_chart,bc_07,7,890,0.25,0,experiment\images\bar_chart\bc_07\seed_0890.png
bar_chart,bc_07,7,891,0.25,0,experiment\images\bar_chart\bc_07\seed_0891.png
bar_chart,bc_07,7,892,0.35,0,experiment\images\bar_chart\bc_07\seed_0892.png
bar_chart,bc_07,7,893,0.25,0,experiment\images\bar_chart\bc_07\seed_0893.png
bar_chart,bc_07,7,894,0.25,0,experiment\images\bar_chart\bc_07\seed_0894.png
bar_chart,bc_07,7,895,0.25,0,experiment\images\bar_chart\bc_07\seed_0895.png
bar_chart,bc_07,7,896,0.25,0,experiment\images\bar_chart\bc_07\seed_0896.png
bar_chart,bc_07,7,897,0.25,0,experiment\images\bar_chart\bc_07\seed_0897.png
bar_chart,bc_07,7,898,0.25,0,experiment\images\bar_chart\bc_07\seed_0898.png
bar_chart,bc_07,7,899,0.35,0,experiment\images\bar_chart\bc_07\seed_0899.png
bar_chart,bc_07,7,900,0.25,0,experiment\images\bar_chart\bc_07\seed_0900.png
bar_chart,bc_07,7,901,0.25,0,experiment\images\bar_chart\bc_07\seed_0901.png
bar_chart,bc_07,7,902,0.25,0,experiment\images\bar_chart\bc_07\seed_0902.png
bar_chart,bc_07,7,903,0.25,0,experiment\images\bar_chart\bc_07\seed_0903.png
bar_chart,bc_07,7,904,0.45,0,experiment\images\bar_chart\bc_07\seed_0904.png
bar_chart,bc_07,7,905,0.35,0,experiment\images\bar_chart\bc_07\seed_0905.png
bar_chart,bc_07,7,906,0.25,0,experiment\images\bar_chart\bc_07\seed_0906.png
bar_chart,bc_07,7,907,0.25,0,experiment\images\bar_chart\bc_07\seed_0907.png
bar_chart,bc_07,7,908,0.25,0,experiment\images\bar_chart\bc_07\seed_0908.png
bar_chart,bc_07,7,909,0.25,0,experiment\images\bar_chart\bc_07\seed_0909.png
bar_chart,bc_07,7,910,0.25,0,experiment\images\bar_chart\bc_07\seed_0910.png
bar_chart,bc_07,7,911,0.25,0,experiment\images\bar_chart\bc_07\seed_0911.png
bar_chart,bc_07,7,912,0.25,0,experiment\images\bar_chart\bc_07\seed_0912.png
bar_chart,bc_07,7,913,0.25,0,experiment\images\bar_chart\bc_07\seed_0913.png
bar_chart,bc_07,7,914,0.25,0,experiment\images\bar_chart\bc_07\seed_0914.png
bar_chart,bc_07,7,915,0.25,0,experiment\images\bar_chart\bc_07\seed_0915.png
bar_chart,bc_07,7,916,0.15,0,experiment\images\bar_chart\bc_07\seed_0916.png
bar_chart,bc_07,7,917,0.25,0,experiment\images\bar_chart\bc_07\seed_0917.png
bar_chart,bc_07,7,918,0.25,0,experiment\images\bar_chart\bc_07\seed_0918.png
bar_chart,bc_07,7,919,0.25,0,experiment\images\bar_chart\bc_07\seed_0919.png
bar_chart,bc_07,7,920,0.25,0,experiment\images\bar_chart\bc_07\seed_0920.png
bar_chart,bc_07,7,921,0.25,0,experiment\images\bar_chart\bc_07\seed_0921.png
bar_chart,bc_07,7,922,0.25,0,experiment\images\bar_chart\bc_07\seed_0922.png
bar_chart,bc_07,7,923,0.25,0,experiment\images\bar_chart\bc_07\seed_0923.png
bar_chart,bc_07,7,924,0.25,0,experiment\images\bar_chart\bc_07\seed_0924.png
bar_chart,bc_07,7,925,0.25,0,experiment\images\bar_chart\bc_07\seed_0925.png
bar_chart,bc_07,7,926,0.25,0,experiment\images\bar_chart\bc_07\seed_0926.png
bar_chart,bc_07,7,927,0.25,0,experiment\images\bar_chart\bc_07\seed_0927.png
bar_chart,bc_07,7,928,0.25,0,experiment\images\bar_chart\bc_07\seed_0928.png
bar_chart,bc_07,7,929,0.25,0,experiment\images\bar_chart\bc_07\seed_0929.png
bar_chart,bc_07,7,930,0.25,0,experiment\images\bar_chart\bc_07\seed_0930.png
bar_chart,bc_07,7,931,0.25,0,experiment\images\bar_chart\bc_07\seed_0931.png
bar_chart,bc_07,7,932,0.25,0,experiment\images\bar_chart\bc_07\seed_0932.png
bar_chart,bc_07,7,933,0.25,0,experiment\images\bar_chart\bc_07\seed_0933.png
bar_chart,bc_07,7,934,0.35,0,experiment\images\bar_chart\bc_07\seed_0934.png
bar_chart,bc_07,7,935,0.35,0,experiment\images\bar_chart\bc_07\seed_0935.png
bar_chart,bc_07,7,936,0.25,0,experiment\images\bar_chart\bc_07\seed_0936.png
bar_chart,bc_07,7,937,0.25,0,experiment\images\bar_chart\bc_07\seed_0937.png
bar_chart,bc_07,7,938,0.25,0,experiment\images\bar_chart\bc_07\seed_0938.png
bar_chart,bc_07,7,939,0.25,0,experiment\images\bar_chart\bc_07\seed_0939.png
bar_chart,bc_07,7,940,0.25,0,experiment\images\bar_chart\bc_07\seed_0940.png
bar_chart,bc_07,7,941,0.25,0,experiment\images\bar_chart\bc_07\seed_0941.png
bar_chart,bc_07,7,942,0.25,0,experiment\images\bar_chart\bc_07\seed_0942.png
bar_chart,bc_07,7,943,0.25,0,experiment\images\bar_chart\bc_07\seed_0943.png
bar_chart,bc_07,7,944,0.25,0,experiment\images\bar_chart\bc_07\seed_0944.png
bar_chart,bc_07,7,945,0.25,0,experiment\images\bar_chart\bc_07\seed_0945.png
bar_chart,bc_07,7,946,0.25,0,experiment\images\bar_chart\bc_07\seed_0946.png
bar_chart,bc_07,7,947,0.25,0,experiment\images\bar_chart\bc_07\seed_0947.png
bar_chart,bc_07,7,948,0.25,0,experiment\images\bar_chart\bc_07\seed_0948.png
bar_chart,bc_07,7,949,0.7,1,experiment\images\bar_chart\bc_07\seed_0949.png
bar_chart,bc_07,7,950,0.25,0,experiment\images\bar_chart\bc_07\seed_0950.png
bar_chart,bc_07,7,951,0.25,0,experiment\images\bar_chart\bc_07\seed_0951.png
bar_chart,bc_07,7,952,0.25,0,experiment\images\bar_chart\bc_07\seed_0952.png
bar_chart,bc_07,7,953,0.25,0,experiment\images\bar_chart\bc_07\seed_0953.png
bar_chart,bc_07,7,954,0.25,0,experiment\images\bar_chart\bc_07\seed_0954.png
bar_chart,bc_07,7,955,0.25,0,experiment\images\bar_chart\bc_07\seed_0955.png
bar_chart,bc_07,7,956,0.25,0,experiment\images\bar_chart\bc_07\seed_0956.png
bar_chart,bc_07,7,957,0.25,0,experiment\images\bar_chart\bc_07\seed_0957.png
bar_chart,bc_07,7,958,0.25,0,experiment\images\bar_chart\bc_07\seed_0958.png
bar_chart,bc_07,7,959,0.9,1,experiment\images\bar_chart\bc_07\seed_0959.png
bar_chart,bc_07,7,960,0.35,0,experiment\images\bar_chart\bc_07\seed_0960.png
bar_chart,bc_07,7,961,0.25,0,experiment\images\bar_chart\bc_07\seed_0961.png
bar_chart,bc_07,7,962,0.25,0,experiment\images\bar_chart\bc_07\seed_0962.png
bar_chart,bc_07,7,963,0.25,0,experiment\images\bar_chart\bc_07\seed_0963.png
bar_chart,bc_07,7,964,0.25,0,experiment\images\bar_chart\bc_07\seed_0964.png
bar_chart,bc_07,7,965,0.25,0,experiment\images\bar_chart\bc_07\seed_0965.png
bar_chart,bc_07,7,966,0.25,0,experiment\images\bar_chart\bc_07\seed_0966.png
bar_chart,bc_07,7,967,0.25,0,experiment\images\bar_chart\bc_07\seed_0967.png
bar_chart,bc_07,7,968,0.9,1,experiment\images\bar_chart\bc_07\seed_0968.png
bar_chart,bc_07,7,969,0.25,0,experiment\images\bar_chart\bc_07\seed_0969.png
bar_chart,bc_07,7,970,0.25,0,experiment\images\bar_chart\bc_07\seed_0970.png
bar_chart,bc_07,7,971,0.25,0,experiment\images\bar_chart\bc_07\seed_0971.png
bar_chart,bc_07,7,972,0.25,0,experiment\images\bar_chart\bc_07\seed_0972.png
bar_chart,bc_07,7,973,0.25,0,experiment\images\bar_chart\bc_07\seed_0973.png
bar_chart,bc_07,7,974,0.25,0,experiment\images\bar_chart\bc_07\seed_0974.png
bar_chart,bc_07,7,975,0.25,0,experiment\images\bar_chart\bc_07\seed_0975.png
bar_chart,bc_07,7,976,0.25,0,experiment\images\bar_chart\bc_07\seed_0976.png
bar_chart,bc_07,7,977,0.25,0,experiment\images\bar_chart\bc_07\seed_0977.png
bar_chart,bc_07,7,978,0.25,0,experiment\images\bar_chart\bc_07\seed_0978.png
bar_chart,bc_07,7,979,0.25,0,experiment\images\bar_chart\bc_07\seed_0979.png
bar_chart,bc_07,7,980,0.25,0,experiment\images\bar_chart\bc_07\seed_0980.png
bar_chart,bc_07,7,981,0.25,0,experiment\images\bar_chart\bc_07\seed_0981.png
bar_chart,bc_07,7,982,0.25,0,experiment\images\bar_chart\bc_07\seed_0982.png
bar_chart,bc_07,7,983,0.25,0,experiment\images\bar_chart\bc_07\seed_0983.png
bar_chart,bc_07,7,984,0.25,0,experiment\images\bar_chart\bc_07\seed_0984.png
bar_chart,bc_07,7,985,0.25,0,experiment\images\bar_chart\bc_07\seed_0985.png
bar_chart,bc_07,7,986,0.25,0,experiment\images\bar_chart\bc_07\seed_0986.png
bar_chart,bc_07,7,987,0.25,0,experiment\images\bar_chart\bc_07\seed_0987.png
bar_chart,bc_07,7,988,0.25,0,experiment\images\bar_chart\bc_07\seed_0988.png
bar_chart,bc_07,7,989,0.35,0,experiment\images\bar_chart\bc_07\seed_0989.png
bar_chart,bc_07,7,990,0.25,0,experiment\images\bar_chart\bc_07\seed_0990.png
bar_chart,bc_07,7,991,0.25,0,experiment\images\bar_chart\bc_07\seed_0991.png
bar_chart,bc_07,7,992,0.25,0,experiment\images\bar_chart\bc_07\seed_0992.png
bar_chart,bc_07,7,993,0.25,0,experiment\images\bar_chart\bc_07\seed_0993.png
bar_chart,bc_07,7,994,0.25,0,experiment\images\bar_chart\bc_07\seed_0994.png
bar_chart,bc_07,7,995,0.55,0,experiment\images\bar_chart\bc_07\seed_0995.png
bar_chart,bc_07,7,996,0.15,0,experiment\images\bar_chart\bc_07\seed_0996.png
bar_chart,bc_07,7,997,0.25,0,experiment\images\bar_chart\bc_07\seed_0997.png
bar_chart,bc_07,7,998,0.25,0,experiment\images\bar_chart\bc_07\seed_0998.png
bar_chart,bc_07,7,999,0.45,0,experiment\images\bar_chart\bc_07\seed_0999.png
bar_chart,bc_08,8,0,0.6333,0,experiment\images\bar_chart\bc_08\seed_0000.png
bar_chart,bc_08,8,1,0.25,0,experiment\images\bar_chart\bc_08\seed_0001.png
bar_chart,bc_08,8,2,0.25,0,experiment\images\bar_chart\bc_08\seed_0002.png
bar_chart,bc_08,8,3,0.25,0,experiment\images\bar_chart\bc_08\seed_0003.png
bar_chart,bc_08,8,4,0.25,0,experiment\images\bar_chart\bc_08\seed_0004.png
bar_chart,bc_08,8,5,0.3,0,experiment\images\bar_chart\bc_08\seed_0005.png
bar_chart,bc_08,8,6,0.25,0,experiment\images\bar_chart\bc_08\seed_0006.png
bar_chart,bc_08,8,7,0.25,0,experiment\images\bar_chart\bc_08\seed_0007.png
bar_chart,bc_08,8,8,0.25,0,experiment\images\bar_chart\bc_08\seed_0008.png
bar_chart,bc_08,8,9,0.3333,0,experiment\images\bar_chart\bc_08\seed_0009.png
bar_chart,bc_08,8,10,0.3,0,experiment\images\bar_chart\bc_08\seed_0010.png
bar_chart,bc_08,8,11,0.25,0,experiment\images\bar_chart\bc_08\seed_0011.png
bar_chart,bc_08,8,12,0.7167,1,experiment\images\bar_chart\bc_08\seed_0012.png
bar_chart,bc_08,8,13,0.25,0,experiment\images\bar_chart\bc_08\seed_0013.png
bar_chart,bc_08,8,14,0.25,0,experiment\images\bar_chart\bc_08\seed_0014.png
bar_chart,bc_08,8,15,0.25,0,experiment\images\bar_chart\bc_08\seed_0015.png
bar_chart,bc_08,8,16,0.25,0,experiment\images\bar_chart\bc_08\seed_0016.png
bar_chart,bc_08,8,17,0.25,0,experiment\images\bar_chart\bc_08\seed_0017.png
bar_chart,bc_08,8,18,0.25,0,experiment\images\bar_chart\bc_08\seed_0018.png
bar_chart,bc_08,8,19,0.7167,1,experiment\images\bar_chart\bc_08\seed_0019.png
bar_chart,bc_08,8,20,0.6333,0,experiment\images\bar_chart\bc_08\seed_0020.png
bar_chart,bc_08,8,21,0.55,0,experiment\images\bar_chart\bc_08\seed_0021.png
bar_chart,bc_08,8,22,0.6333,0,experiment\images\bar_chart\bc_08\seed_0022.png
bar_chart,bc_08,8,23,0.3,0,experiment\images\bar_chart\bc_08\seed_0023.png
bar_chart,bc_08,8,24,0.55,0,experiment\images\bar_chart\bc_08\seed_0024.png
bar_chart,bc_08,8,25,0.25,0,experiment\images\bar_chart\bc_08\seed_0025.png
bar_chart,bc_08,8,26,0.6333,0,experiment\images\bar_chart\bc_08\seed_0026.png
bar_chart,bc_08,8,27,0.3,0,experiment\images\bar_chart\bc_08\seed_0027.png
bar_chart,bc_08,8,28,0.3333,0,experiment\images\bar_chart\bc_08\seed_0028.png
bar_chart,bc_08,8,29,0.25,0,experiment\images\bar_chart\bc_08\seed_0029.png
bar_chart,bc_08,8,30,0.4667,0,experiment\images\bar_chart\bc_08\seed_0030.png
bar_chart,bc_08,8,31,0.25,0,experiment\images\bar_chart\bc_08\seed_0031.png
bar_chart,bc_08,8,32,0.25,0,experiment\images\bar_chart\bc_08\seed_0032.png
bar_chart,bc_08,8,33,0.3333,0,experiment\images\bar_chart\bc_08\seed_0033.png
bar_chart,bc_08,8,34,0.25,0,experiment\images\bar_chart\bc_08\seed_0034.png
bar_chart,bc_08,8,35,0.3333,0,experiment\images\bar_chart\bc_08\seed_0035.png
bar_chart,bc_08,8,36,0.3333,0,experiment\images\bar_chart\bc_08\seed_0036.png
bar_chart,bc_08,8,37,0.3,0,experiment\images\bar_chart\bc_08\seed_0037.png
bar_chart,bc_08,8,38,0.4667,0,experiment\images\bar_chart\bc_08\seed_0038.png
bar_chart,bc_08,8,39,0.25,0,experiment\images\bar_chart\bc_08\seed_0039.png
bar_chart,bc_08,8,40,0.25,0,experiment\images\bar_chart\bc_08\seed_0040.png
bar_chart,bc_08,8,41,0.25,0,experiment\images\bar_chart\bc_08\seed_0041.png
bar_chart,bc_08,8,42,0.25,0,experiment\images\bar_chart\bc_08\seed_0042.png
bar_chart,bc_08,8,43,0.7167,1,experiment\images\bar_chart\bc_08\seed_0043.png
bar_chart,bc_08,8,44,0.55,0,experiment\images\bar_chart\bc_08\seed_0044.png
bar_chart,bc_08,8,45,0.25,0,experiment\images\bar_chart\bc_08\seed_0045.png
bar_chart,bc_08,8,46,0.25,0,experiment\images\bar_chart\bc_08\seed_0046.png
bar_chart,bc_08,8,47,0.25,0,experiment\images\bar_chart\bc_08\seed_0047.png
bar_chart,bc_08,8,48,0.25,0,experiment\images\bar_chart\bc_08\seed_0048.png
bar_chart,bc_08,8,49,0.25,0,experiment\images\bar_chart\bc_08\seed_0049.png
bar_chart,bc_08,8,50,0.25,0,experiment\images\bar_chart\bc_08\seed_0050.png
bar_chart,bc_08,8,51,0.25,0,experiment\images\bar_chart\bc_08\seed_0051.png
bar_chart,bc_08,8,52,0.25,0,experiment\images\bar_chart\bc_08\seed_0052.png
bar_chart,bc_08,8,53,0.25,0,experiment\images\bar_chart\bc_08\seed_0053.png
bar_chart,bc_08,8,54,0.25,0,experiment\images\bar_chart\bc_08\seed_0054.png
bar_chart,bc_08,8,55,0.25,0,experiment\images\bar_chart\bc_08\seed_0055.png
bar_chart,bc_08,8,56,0.7167,1,experiment\images\bar_chart\bc_08\seed_0056.png
bar_chart,bc_08,8,57,0.25,0,experiment\images\bar_chart\bc_08\seed_0057.png
bar_chart,bc_08,8,58,0.25,0,experiment\images\bar_chart\bc_08\seed_0058.png
bar_chart,bc_08,8,59,0.25,0,experiment\images\bar_chart\bc_08\seed_0059.png
bar_chart,bc_08,8,60,0.3333,0,experiment\images\bar_chart\bc_08\seed_0060.png
bar_chart,bc_08,8,61,0.25,0,experiment\images\bar_chart\bc_08\seed_0061.png
bar_chart,bc_08,8,62,0.25,0,experiment\images\bar_chart\bc_08\seed_0062.png
bar_chart,bc_08,8,63,0.25,0,experiment\images\bar_chart\bc_08\seed_0063.png
bar_chart,bc_08,8,64,0.4667,0,experiment\images\bar_chart\bc_08\seed_0064.png
bar_chart,bc_08,8,65,0.25,0,experiment\images\bar_chart\bc_08\seed_0065.png
bar_chart,bc_08,8,66,0.25,0,experiment\images\bar_chart\bc_08\seed_0066.png
bar_chart,bc_08,8,67,0.8,1,experiment\images\bar_chart\bc_08\seed_0067.png
bar_chart,bc_08,8,68,0.25,0,experiment\images\bar_chart\bc_08\seed_0068.png
bar_chart,bc_08,8,69,0.25,0,experiment\images\bar_chart\bc_08\seed_0069.png
bar_chart,bc_08,8,70,0.25,0,experiment\images\bar_chart\bc_08\seed_0070.png
bar_chart,bc_08,8,71,0.25,0,experiment\images\bar_chart\bc_08\seed_0071.png
bar_chart,bc_08,8,72,0.25,0,experiment\images\bar_chart\bc_08\seed_0072.png
bar_chart,bc_08,8,73,0.3333,0,experiment\images\bar_chart\bc_08\seed_0073.png
bar_chart,bc_08,8,74,0.3,0,experiment\images\bar_chart\bc_08\seed_0074.png
bar_chart,bc_08,8,75,0.25,0,experiment\images\bar_chart\bc_08\seed_0075.png
bar_chart,bc_08,8,76,0.25,0,experiment\images\bar_chart\bc_08\seed_0076.png
bar_chart,bc_08,8,77,0.55,0,experiment\images\bar_chart\bc_08\seed_0077.png
bar_chart,bc_08,8,78,0.25,0,experiment\images\bar_chart\bc_08\seed_0078.png
bar_chart,bc_08,8,79,0.4667,0,experiment\images\bar_chart\bc_08\seed_0079.png
bar_chart,bc_08,8,80,0.25,0,experiment\images\bar_chart\bc_08\seed_0080.png
bar_chart,bc_08,8,81,0.25,0,experiment\images\bar_chart\bc_08\seed_0081.png
bar_chart,bc_08,8,82,0.25,0,experiment\images\bar_chart\bc_08\seed_0082.png
bar_chart,bc_08,8,83,0.25,0,experiment\images\bar_chart\bc_08\seed_0083.png
bar_chart,bc_08,8,84,0.3833,0,experiment\images\bar_chart\bc_08\seed_0084.png
bar_chart,bc_08,8,85,0.3,0,experiment\images\bar_chart\bc_08\seed_0085.png
bar_chart,bc_08,8,86,0.3,0,experiment\images\bar_chart\bc_08\seed_0086.png
bar_chart,bc_08,8,87,0.3,0,experiment\images\bar_chart\bc_08\seed_0087.png
bar_chart,bc_08,8,88,0.25,0,experiment\images\bar_chart\bc_08\seed_0088.png
bar_chart,bc_08,8,89,0.25,0,experiment\images\bar_chart\bc_08\seed_0089.png
bar_chart,bc_08,8,90,0.25,0,experiment\images\bar_chart\bc_08\seed_0090.png
bar_chart,bc_08,8,91,0.3,0,experiment\images\bar_chart\bc_08\seed_0091.png
bar_chart,bc_08,8,92,0.25,0,experiment\images\bar_chart\bc_08\seed_0092.png
bar_chart,bc_08,8,93,0.25,0,experiment\images\bar_chart\bc_08\seed_0093.png
bar_chart,bc_08,8,94,0.3,0,experiment\images\bar_chart\bc_08\seed_0094.png
bar_chart,bc_08,8,95,0.25,0,experiment\images\bar_chart\bc_08\seed_0095.png
bar_chart,bc_08,8,96,0.25,0,experiment\images\bar_chart\bc_08\seed_0096.png
bar_chart,bc_08,8,97,0.25,0,experiment\images\bar_chart\bc_08\seed_0097.png
bar_chart,bc_08,8,98,0.3,0,experiment\images\bar_chart\bc_08\seed_0098.png
bar_chart,bc_08,8,99,0.25,0,experiment\images\bar_chart\bc_08\seed_0099.png
bar_chart,bc_08,8,100,0.6333,0,experiment\images\bar_chart\bc_08\seed_0100.png
bar_chart,bc_08,8,101,0.25,0,experiment\images\bar_chart\bc_08\seed_0101.png
bar_chart,bc_08,8,102,0.55,0,experiment\images\bar_chart\bc_08\seed_0102.png
bar_chart,bc_08,8,103,0.25,0,experiment\images\bar_chart\bc_08\seed_0103.png
